,height,width,hue_mean,saturation_mean,value_mean,edge,energy,y
867149.jpg,182.0,268.0,0.2716753978518785,0.6688122948788784,0.4309912139367802,0.9251524522800781,24528.75172215844,4
4976984.jpg,182.0,268.0,0.45540845500943283,0.6130994271756738,0.39372497563893527,0.7486270184975985,16255.250738067902,4
131356.jpg,182.0,268.0,0.22831065242311394,0.5191297637163836,0.5420463937584217,0.3912802872280127,6360.063965884861,4
1029340.jpg,182.0,268.0,0.41283857027308013,0.1798466430443503,0.49255082055784427,0.7182777402989713,22207.352263408233,4
1056422.jpg,182.0,268.0,0.5450211986901636,0.2666357477454441,0.7641165536248944,0.47746953292218813,10396.504387403642,4
1548865.jpg,182.0,268.0,0.18108461811820017,0.13132432867504984,0.6505706760316067,0.49195280966635246,16060.324708873217,4
1046963.jpg,182.0,268.0,0.22403597104065626,0.2912809247138083,0.12904932351815582,0.4566021956346035,10490.564170903723,4
1331025.jpg,182.0,268.0,0.17959972322771847,0.023588085323677753,0.9045974072751948,0.3300440798806885,7658.148556667214,4
4016226.jpg,182.0,268.0,0.43703109235475973,0.31092523814512474,0.33312381209659525,0.5445258365230742,10335.496965720846,4
3162938.jpg,182.0,268.0,0.2419589368949706,0.12560342964731197,0.8281255326470426,0.33298729050145315,7208.309004428407,4
1524095.jpg,182.0,268.0,0.18863917237728425,0.38261923113836815,0.43749650261941747,0.5109850536330836,11889.692225684763,4
1218030.jpg,182.0,268.0,0.3189137960055204,0.34132380938712137,0.47088675883671494,0.7885419280592005,20385.6843119567,4
57230.jpg,182.0,268.0,0.5623872689019562,0.073444935929293,0.7904858384226251,0.5925553189197393,19057.134738395933,4
74635.jpg,182.0,268.0,0.45997975204299624,0.45512093580012075,0.45504676038038644,0.8355855820565413,20316.567902247007,4
192335.jpg,182.0,268.0,0.5696844680243166,0.744577431017218,0.5515506661907014,0.31191461935412945,4719.773167131376,4
321376.jpg,182.0,268.0,0.37234188438936894,0.4677892989410257,0.49114455196544754,0.7219167848641359,20746.699893390192,4
2073128.jpg,182.0,268.0,0.5960364423945904,0.5428999600121155,0.5441248026190959,0.3062763285720403,4451.384328358209,4
206746.jpg,182.0,268.0,0.3123916020155864,0.17896617511803942,0.6547942253824607,0.3585832546125516,3426.9580531408888,4
391024.jpg,182.0,268.0,0.2506839773681174,0.45360927008696944,0.431894663720827,0.9833176132417487,24080.513326226013,4
62474.jpg,182.0,268.0,0.039145017959800125,0.04340565885719378,0.9098121223230967,0.27495882968434826,6556.291290798754,4
1326733.jpg,182.0,268.0,0.6422252620596335,0.2834368403453913,0.41104995385065624,0.2936544243108847,2935.6236673773988,4
3504604.jpg,182.0,268.0,0.07144192183051708,0.0265608783708622,0.4403633899024593,0.4589394775980785,7753.455920944727,4
839851.jpg,182.0,268.0,0.20516155736276298,0.43239375811670877,0.5786933946942726,0.24914503528939053,2050.938658356569,4
492488.jpg,182.0,268.0,0.250117693531372,0.3316350575680412,0.6635166121557694,0.42452137672238366,7537.630925045104,4
865482.jpg,182.0,268.0,0.4990998971456553,0.4599455004823335,0.3422319559281806,0.8230479894628748,20135.320362473347,4
117293.jpg,182.0,268.0,0.5315096932957141,0.10818774360610163,0.8131979887247666,0.6305163171195552,14424.063309824503,4
1785389.jpg,182.0,268.0,0.28060366697356987,0.6520103829651738,0.39663278629477045,0.6744926516308861,15970.57286370346,4
2077747.jpg,182.0,268.0,0.16436581879034914,0.15174068477676447,0.7743993349348925,0.3412224081236837,4023.9016319501393,4
437489.jpg,182.0,268.0,0.11941534384594321,0.20279109801474318,0.13720835061923736,0.19627262193913886,5279.181236673774,4
3090252.jpg,182.0,268.0,0.34734128348532467,0.23584565408550653,0.3595586225305276,0.34275346806333534,6153.747375758569,4
181810.jpg,182.0,268.0,0.6286436276829288,0.3821578700543946,0.8051228183581124,0.506180109380074,11632.920411677875,4
1240538.jpg,182.0,268.0,0.231443396766698,0.7234267995565244,0.5727670631972651,0.5607061897406852,13197.93324585862,4
79763.jpg,182.0,268.0,0.5775443313512407,0.2762507529328575,0.5408071150388973,0.6622347022889934,12534.813678858454,4
85665.jpg,182.0,268.0,0.3195662997199496,0.19109440025540497,0.6406738929785462,0.814626791093085,23788.31080859439,4
1632703.jpg,182.0,268.0,0.5104192858621619,0.6070303700030427,0.35067037147809754,0.5123879458400736,9015.745243562407,4
493430.jpg,182.0,268.0,0.035968588941202584,0.06778519337458014,0.18199451996642516,0.4984171941928439,21210.11370346072,4
2966760.jpg,182.0,268.0,0.6007828288319303,0.2609423625522068,0.7998220757878353,0.34962161863588037,6586.223757585698,4
121262.jpg,182.0,268.0,0.4369477190206568,0.3982032036081354,0.4677621909843157,0.7560064595193705,21209.089511235034,4
1596753.jpg,182.0,268.0,0.8756158170613406,0.8871501576274586,0.5122342392755036,0.21464274497139452,4446.3729703132685,4
492506.jpg,182.0,268.0,0.2998242554129654,0.16822698155615917,0.7648430439914197,0.7191453627024533,22483.378751845168,4
67275.jpg,182.0,268.0,0.33842637743072024,0.2877169872793979,0.6832834052105344,0.5721443382294413,11961.28579629326,4
1322313.jpg,182.0,268.0,0.5047193565032952,0.5058216518138092,0.6837948267711218,0.2739602958918341,4984.41561423651,4
413845.jpg,182.0,268.0,0.49464687559637255,0.3848098594500925,0.4399785172392723,0.6373583398177319,14998.261112022306,4
803005.jpg,182.0,268.0,0.235641270333112,0.6356100881097381,0.48500701084107584,0.6575471569853792,13719.377726750861,4
1758842.jpg,182.0,268.0,0.2859244564681619,0.08919348685276669,0.5765006576683486,0.8144540948246706,21971.89343119567,4
114669.jpg,182.0,268.0,0.32944734533135284,0.3337158869676999,0.6802389153135422,0.6910210814011413,18511.858783008036,4
328962.jpg,182.0,268.0,0.29584059910352334,0.16193888955467614,0.48701828607447567,0.646689085361266,16578.890847958013,4
1155592.jpg,182.0,268.0,0.5642216507983937,0.2520347503039645,0.8484493338092987,0.2723447762065457,6539.50053304904,4
3492436.jpg,182.0,268.0,0.09633836312940791,0.012617905520908806,0.7402482577416731,0.5681509272432194,18270.716417910447,4
107376.jpg,182.0,268.0,0.4209571297017324,0.4284282310918015,0.36179381052076404,0.8106983778252675,20749.16803345908,4
1023345.jpg,182.0,268.0,0.6119442530985703,0.6124895566251379,0.2286223214888711,0.5510230849504391,15274.244382483188,4
230010.jpg,182.0,268.0,0.7440420214213657,0.30316354933163614,0.6409226491974517,0.6078400185193388,12068.773905199278,4
2073077.jpg,182.0,268.0,0.08369368961662514,0.10144314568385389,0.22730449240545814,0.3826550733330569,7279.443496801706,4
1696194.jpg,182.0,268.0,0.08892313227942134,0.7985322736661531,0.6703891659993504,0.4301945921071691,8936.169345579794,4
3164198.jpg,182.0,268.0,0.30626926952980005,0.7075164229046396,0.2070328705535027,0.43133015662619345,6071.346686895195,4
264578.jpg,182.0,268.0,0.589086253726624,0.5227830447464299,0.3943868247643489,0.6543346999306997,13960.822740692143,4
3660770.jpg,182.0,268.0,0.12078102798391968,0.6424641929349321,0.3014243584919616,0.4422547977486186,7311.82983434476,4
1743720.jpg,182.0,268.0,0.16086717478602214,0.5204574782691485,0.8631188755640029,0.3942025232840861,7641.709611284238,4
477424.jpg,182.0,268.0,0.2734882690050954,0.30936711717189863,0.47722168086522776,0.5423150924738963,17214.936321141544,4
2072141.jpg,182.0,268.0,0.37783234821901757,0.5915244981729395,0.2593299662000276,0.5419717758268233,8701.779440708546,4
81242.jpg,182.0,268.0,0.4875664196662609,0.2981152527181514,0.5709202050510216,0.941230508949128,28196.353124487454,4
439682.jpg,182.0,268.0,0.08069779363095793,0.3599819865998477,0.7322114379620965,0.3394983161972091,5864.9782680006565,4
2513616.jpg,182.0,268.0,0.2837749594697734,0.22926515550169674,0.5338563324296424,0.6914507949482469,16222.392693127767,4
2466212.jpg,182.0,268.0,0.11558062512119396,0.2349741373640376,0.886801850476126,0.2890051432409337,10240.264392324094,4
2369331.jpg,182.0,268.0,0.17649095424470682,0.21802112313087396,0.7343723367647863,0.6495838833425781,14310.626865671642,4
2654360.jpg,182.0,268.0,0.1656488650440565,0.3062150008395659,0.14998794006695673,0.33868395242277227,7106.673240938167,4
2992302.jpg,182.0,268.0,0.15213370390024056,0.43264922818448,0.7466524037858543,0.645073638565561,18819.071182548796,4
1327726.jpg,182.0,268.0,0.20490800945318807,0.3770029510448139,0.582133771993298,0.582263697160527,12453.98864195506,4
164312.jpg,182.0,268.0,0.5107267381500157,0.4544787572849253,0.4450217400392993,0.5830341522636949,12213.88785468263,4
4257858.jpg,182.0,268.0,0.24072871898133535,0.44091988437867496,0.429477290342084,0.36137358647310397,6584.024233229457,4
3441700.jpg,182.0,268.0,0.3434673552425508,0.5270891618179899,0.3437933152595137,0.42513706932428225,9720.440093488602,4
499516.jpg,182.0,268.0,0.37187846757672954,0.501720952183137,0.5880301948563582,0.7369840969559109,19086.90273905199,4
349136.jpg,182.0,268.0,0.1409809960973124,0.40653719606308164,0.32990887514592515,0.3255183001833171,5668.455756929638,4
2167393.jpg,182.0,268.0,0.15838087008487023,0.38303868800572693,0.39782977484909005,0.6655570436342799,16168.096522880105,4
326306.jpg,182.0,268.0,0.3750555611798001,0.35857082467744866,0.19023909219256013,0.5379512114282496,11706.051992783336,4
3249414.jpg,182.0,268.0,0.42714439012475686,0.1873297809843859,0.6389067911894953,0.2755543630029681,2776.326923076923,4
435710.jpg,182.0,268.0,0.12629452228068533,0.5002002618995051,0.47303969808359625,0.563595895530173,9234.225151713958,4
4503900.jpg,182.0,268.0,0.5073311056062547,0.26923950297857474,0.15215277844777406,0.2919902768502651,3731.7249876988685,4
1247658.jpg,182.0,268.0,0.23614822220494788,0.21509212326340102,0.6306160696195814,0.4828777907290951,19224.053919960636,4
1518809.jpg,182.0,268.0,0.5480736499338386,0.48836654908896954,0.14846621771555923,0.4315742911008046,8800.7863293423,4
116479.jpg,182.0,268.0,0.24219028880457785,0.4424888786441271,0.2942039961794132,0.4141486122683566,5427.131745120551,4
68584.jpg,182.0,268.0,0.3653672728587848,0.5554991628355403,0.7396870688573935,0.6844291789052028,19648.1422010825,4
4504040.jpg,182.0,268.0,0.084450064354515,0.6723701162634331,0.34538530682077645,0.23744727575780808,3302.841766442513,4
1421373.jpg,182.0,268.0,0.3587816273011836,0.5016180896845872,0.27549260806504,0.5113517015630091,12686.463588650156,4
2122460.jpg,182.0,268.0,0.24148783976984958,0.4031867336186946,0.32227164114784834,0.5327169595661302,14046.147695587993,4
89050.jpg,182.0,268.0,0.36218656325566206,0.21076761703408153,0.6589725097846257,0.5834127577285,11112.10361653272,4
2507550.jpg,182.0,268.0,0.6607102059212239,0.30644376860151074,0.6916640938809508,0.793552069238205,25714.646957520094,4
1015246.jpg,182.0,268.0,0.3804672207514649,0.22557835531834683,0.4757505298330583,0.44009830501731223,7491.0548630474,4
303307.jpg,182.0,268.0,0.48562527621229445,0.522846367217603,0.6009048165764583,0.6892850168559855,17176.78895358373,4
207332.jpg,182.0,268.0,0.41859569940596864,0.31708297466686114,0.5240257986087661,0.6515682440184409,16580.6684434968,4
62379.jpg,182.0,268.0,0.3238637243360746,0.148356436141808,0.6977886102776356,0.9877883280117379,35771.53821551583,4
2755016.jpg,182.0,268.0,0.45135326160345357,0.22164039949002506,0.6140549675668201,0.4260290451780815,6538.88994587502,4
1185405.jpg,182.0,268.0,0.0310475661211315,0.7752178302241579,0.7276615468230921,0.3246268757081742,5822.458750205019,4
1254969.jpg,182.0,268.0,0.47203768948348673,0.27338311092412115,0.6284089410735592,0.6374108127298183,18114.73445957028,4
240833.jpg,182.0,268.0,0.0,0.0,0.46239182240060206,0.7227324338465989,17957.40130391996,4
124295.jpg,182.0,268.0,0.5163431196355444,0.22514331973590132,0.6641503214374154,0.5627142062599884,12547.398556667213,4
3311384.jpg,182.0,268.0,0.3844917562903409,0.189357607505135,0.568436019643219,0.7879554818961294,19460.44583401673,4
2281267.jpg,182.0,268.0,0.16580420883950345,0.36195191071336164,0.2902784075742812,0.40014485934627336,7070.5070526488435,4
605145.jpg,182.0,268.0,0.5030290240515688,0.6052505142826147,0.5330205790697451,0.5811347282696637,11940.815031982942,4
62144.jpg,182.0,268.0,0.42515465956340687,0.36429797087147053,0.23422745676916,0.43716341974115763,13307.592012465147,4
119040.jpg,182.0,268.0,0.5192827649811281,0.5174537922169483,0.7319202307788788,0.762319390301919,15278.135845497785,4
334960.jpg,182.0,268.0,0.3915502045632643,0.013206949409253169,0.6845147243742503,0.3408985419238903,5699.145932425783,4
2489512.jpg,182.0,268.0,0.025541933191186927,0.01731450507217373,0.06580052227550032,0.3444049655520518,9170.332745612597,4
1349452.jpg,182.0,268.0,0.48472362621103054,0.611466044648394,0.6809739280327515,0.4349135806438855,9850.396998523864,4
3657420.jpg,182.0,268.0,0.21823464102613094,0.4665879759717364,0.6562747027628504,0.7815012628068575,22403.188945382975,4
199208.jpg,182.0,268.0,0.18193724145143167,0.240489797673901,0.4609326509019222,0.46337094786690924,6337.842791536821,4
949815.jpg,182.0,268.0,0.20560144873251254,0.19579138415820688,0.7522770761576731,0.6240170731669191,22382.98712481548,4
1045642.jpg,182.0,268.0,0.18651780068173254,0.3075148045843955,0.5311499226556294,0.7875104154997818,20165.12141216992,4
310044.jpg,182.0,268.0,0.7935507118511825,0.6171269962367611,0.6368752552685828,0.6235508778192854,11680.795637198622,4
1567233.jpg,182.0,268.0,0.1572774777854747,0.36480433921720706,0.6484746596686896,0.6850640479625373,16601.6595456782,4
4660952.jpg,182.0,268.0,0.42992473411862475,0.7319409629291441,0.4618081216413087,0.7456801736463708,17409.258610792192,4
913958.jpg,182.0,268.0,0.458999810190105,0.5375292245546721,0.6803875740881887,0.6482018002850323,19407.438043299982,4
949770.jpg,182.0,268.0,0.09630490200891738,0.6965772080535185,0.6231712317533213,0.5130451599163731,8744.909586681975,4
3155794.jpg,182.0,268.0,0.5720668544252464,0.10975252716308329,0.6218989088172583,0.20637057138106205,2451.535796293259,4
4558042.jpg,182.0,268.0,0.17589435110032264,0.35694022232769007,0.2433972670583733,0.6043724923555668,13205.932835820895,4
5105736.jpg,182.0,268.0,0.26700340900951164,0.21869667058724465,0.24216080232322548,0.6813200334787126,23726.866614728555,4
1966604.jpg,182.0,268.0,0.5943465908637023,0.5480002683664826,0.23506706930763122,0.37413807772880137,7155.962317533213,4
1341764.jpg,182.0,268.0,0.3550105663612842,0.22253029388117457,0.779433070587592,0.42087312102378427,8310.419222568476,4
965484.jpg,182.0,268.0,0.17246687736740474,0.29683442408066746,0.43229690268759624,0.9609345823614722,31511.02111694276,4
3108430.jpg,182.0,268.0,0.2926407557844949,0.32309421629646345,0.6071603842455467,0.5479367199575101,10985.004223388552,4
265212.jpg,182.0,268.0,0.3402579999564809,0.5175531754085407,0.6406824957307837,0.9386073579564965,23738.333729703132,4
2064713.jpg,182.0,268.0,0.12393259072600649,0.23008701753128313,0.411588952458136,0.6249097460964318,13518.349188125307,4
1727790.jpg,182.0,268.0,0.27203419120358474,0.8293339439697255,0.6485671191553545,0.5432627620486445,13513.19583401673,4
1684609.jpg,182.0,268.0,0.001199360341151386,6.377536904095314e-05,0.6182472414913153,0.7153361940278767,17125.07913728063,4
68375.jpg,182.0,268.0,0.46413919479979204,0.4639012511081182,0.5417506038006478,0.5940870472142139,12300.428079383304,4
1082588.jpg,182.0,268.0,0.2429922647139362,0.537240081399718,0.7029603115643502,0.6613199510676937,22337.203419714613,4
2129928.jpg,182.0,268.0,0.40012290240893783,0.4311424124755219,0.18182294731899648,0.5639236510304145,17083.9222978514,4
1831617.jpg,182.0,268.0,0.2577751703491737,0.28165531165943203,0.6690070976725938,0.419540960414391,9241.50332130556,4
3317562.jpg,182.0,268.0,0.6967024931773889,0.6006643309696348,0.4354402036359894,0.6725428848443484,13990.698909299655,4
5803868.jpg,182.0,268.0,0.22553344381202312,0.4921757590376551,0.5539898278484758,0.5445354215980761,9917.590167295391,4
113610.jpg,182.0,268.0,0.10812217956068762,0.5638795413501333,0.5981250020099889,0.5420191437250393,9985.310644579302,4
2385558.jpg,182.0,268.0,0.2942558290878355,0.20494878557816007,0.36008113922951496,0.6405276788617782,12590.216048876497,4
2486682.jpg,182.0,268.0,0.10580770228224735,0.2307601498659885,0.6269754170324847,0.5749256579013177,10835.623667377398,4
4684410.jpg,182.0,268.0,0.22646416254899962,0.1500123687096461,0.7385435460062326,0.5207039759521214,8864.87161718878,4
242546.jpg,182.0,268.0,0.24065961576408323,0.682367628607179,0.44149991799245536,0.5945015845853439,13409.6607347876,4
1609962.jpg,182.0,268.0,0.5533538176262942,0.46507048288565417,0.24301295719206162,0.3121480382210937,8764.283377070691,4
3216380.jpg,182.0,268.0,0.5174610688469605,0.747901853671283,0.6877617407468154,0.48694705957078255,9585.91422010825,4
3557464.jpg,182.0,268.0,0.6010447619851135,0.22924481883780667,0.5557261366084896,0.40983285675775666,7031.229785140233,4
177262.jpg,182.0,268.0,0.5017305573391926,0.512240938395887,0.2653732790475547,0.6755705961698757,17232.892119074953,4
107472.jpg,182.0,268.0,0.32068699663122957,0.45985425671328795,0.6870259240320697,0.6472087938222532,15920.359234049532,4
1157605.jpg,182.0,268.0,0.22139231241047191,0.0557979231592,0.6716167063840461,1.2284152226164584,42680.872519271776,4
874423.jpg,182.0,268.0,0.0727195770665364,0.4169614721517941,0.33232761531707977,0.3829923424120011,7230.901590946367,4
3146408.jpg,182.0,268.0,0.20862419171059043,0.4502273191902783,0.346617590779136,0.4534297268602394,8494.322535673282,4
1746153.jpg,182.0,268.0,0.2844944729411801,0.16381687421036417,0.6162097560034346,0.808960214679343,23019.035386255535,4
96257.jpg,182.0,268.0,0.36035741036979585,0.31540505007281877,0.4545703126256243,0.7047209841504192,18596.22867803838,4
1734477.jpg,182.0,268.0,0.4676700635980107,0.30805594129961417,0.45768217734855127,0.5988300352759403,15323.113662456946,4
